file,location,frequency,status,error,header_found,rows_after_datetime_parse,mapped_columns_count,missing_cells,rows_with_missing,invalid_negative,invalid_gt500,duplicate_timestamps,irregular_gaps
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JUNE 2024\JUNE 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\MARCH 2024\MARCH 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\MARCH 2024\MARCH 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\MAY 2024\MAY 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,24.0,24.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\MAY 2024\MAY 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,96.0,96.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\NOVEMBER 2024\NOVEMBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\NOVEMBER 2024\NOVEMBER 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,24.0,21.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\OCTOBER 2024\OCTOBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\OCTOBER 2024\OCTOBER 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,18.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\SEPTEMBER 2024\SEPTEMBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\SEPTEMBER 2024\SEPTEMBER 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\aprl 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\aprl 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\aug 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\aug 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\Dec - 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\Dec - 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\fub 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\fub 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\jan 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\jan 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\july 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\july 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,53.0,49.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\jun 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\jun 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\mar 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\mar 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\may 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\may 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\nov 2025\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\nov 2025\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\Oct. 2025\Oct. Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\Oct. 2025\Oct.- Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\SEP. 2025\SEP. Hourly  2025.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2025\SEP. 2025\SEP. Quat. Hourly 2025.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2026\Feb-2026\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2026\Feb-2026\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2026\jan-2026\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2026\jan-2026\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\August 2022\August 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\August 2022\August 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\December 2022\December 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\December 2022\December 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\July 2022\July 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\July 2022\July 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\June 2022\June 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\June 2022\June 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,6.0,3.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\November 2022\November 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\November 2022\November 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\October 2022\October 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,184.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\October 2022\October 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,760.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\September 2022\September 2022 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2022\September 2022\September 2022 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\FEBRUARY 2023\FEBRUARY 2023 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,94.0,12.0,14.0,7.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\FEBRUARY 2023\FEBRUARY 2023- Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JANUARY 2023\JANUARY 2023 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JANUARY 2023\JANUARY 2023 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\MARCH 2023\MARCH 2023 - Hourly - IGKV.xlsb,IGKV,Hourly,ok,,True,22.0,12.0,9.0,9.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\MARCH 2023\MARCH 2023 - Quat. Hourly - IGKV.xlsb,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\Jan 2024\DCR Bhatagaon QUAT 2024.xls,Bhatagaon,Quarterly,read_error,"Expected ""little-endian"" marker, found b'\x00\x00'",False,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\AUGUST  2022\BHATAGAON  QUAT - hourly august 2022.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,105.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\AUGUST  2022\DCR of bhatagaon_ Hourly - August-2022 - Copy.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\DEC 2022\DCR BHATAGAON (RAIPUR)_ Hourly DEC..-2022.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\DEC 2022\DCR Bhatagaon _ QUAT -DEC.-2022 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\july 2022\DCR of bhatagaon QUAT hourly till date on 31st July-2022 (1).xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,95.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\JUNE 2022\DCR BHATAGAON (RAIPUR) _ Quarter Hourly -  till date on 29th june 2022.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,63.0,56.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\JUNE 2022\DCR BHATAGAON (RAIPUR)_ Hourly 29th June-2022 (1).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,15.0,14.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\NOV 2022\DCR Bhatagaon_RAIPUR _ QUAT - NOV-2022.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\NOV 2022\DCR Bhatagaon_RAIPUR_ Hourly - NOV-2022.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\oct 2022\DCR of bhatagaon_ Hourly - OCTO-2022.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\SEP 2022\DCR Bhatagaon _ QUAT -sep-2022 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,25.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Apr 2023\DCR BHATAGAON (RAIPUR)_ Hourly April.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Apr 2023\DCR Bhatagaon _ QUAT April-2023.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\August 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\August 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\DEC 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (1).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\DEC 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,60.0,30.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Feb 2023\DCR BHATAGAON (RAIPUR)_ Hourly Feb.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Feb 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Feb 2023\DCR Bhatagaon _ QUAT -Feb.-2023 -.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Jan.2023\DCR BHATAGAON (RAIPUR)_ Hourly  Jan. 2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\Jan.2023\DCR Bhatagaon _ QUAT - Jan. 2023.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\JULY   2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (3).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,46.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\JULY   2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,190.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\june 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (4).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\june 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\March 2023\DCR BHATAGAON (RAIPUR)_ Hourly March.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\March 2023\DCR Bhatagaon _ QUAT -March-2023.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\MAY 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (2).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,26.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\MAY 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,86.0,43.0,1.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\NOV 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (5).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\NOV 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\OCT 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (6).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\OCT 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\SEP 2023\DCR BHATAGAON (RAIPUR)_ HourlY.-2023 (7).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2023\SEP 2023\DCR Bhatagaon _ QUAT -2023 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\APRIL 2024\DCR Bhatagaon _ HOURLY -2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\APRIL 2024\DCR Bhatagaon _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,14.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\AUGUST 2024\DCR BHATAGAON (RAIPUR)_ Hourly AUGUST.-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,184.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\AUGUST 2024\DCR Bhatagaon _ QUAT -august 2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,760.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\DCR 2024\DCR BHATAGAON (RAIPUR)_ Hourly NOV-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,69.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\DCR 2024\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,285.0,95.0,0.0,0.0,0.0,0.0
